0/1	SAFE AND EFECTIVE!! THAT'S WHY THEY WON'T REVEAL ALL D INGREDIENTS AND COMPONENTS, NOR THEY'RE RESPONSIBLE 4 THE SECUNDARY EFFECTS AND U CAN'T SUE THEM!!!
0/0/0/0	SATANS JAB!!!!
1/1	SAVE LIVES! Vaccine injurry is 100% preventable
0/0/0	SAY NO My body, my decision.
0/0	SAY NO TO CORONA VIRUS VACCINE
0/0	SAY NO TO VACCINE!!
0/0	SAY NO! My body, my decision.
1/1	SO EXCITED!! Getting my first shot tommorrow!!!!
0/0	STOP VACCINATING CHILDREN
1/-1	Saag notes that the public health benefit of the vaccine is the main reason for its use.
1/1	Saag says the true value of the vaccine is more easily seen when we consider what would happen if the development of a vaccine had failed.
0/0	Sad to say that only brave people will come out of this. Fearful people will rush to the vaccine. And all this plandemic has been done to enslave people. The same people who are behind the virus, are behind the vaccine companies. Refuse the play. Refuse the vaccine. We need brave people. Humans should not acquiesce to Evil Good luck
0	Sad we went from testing in labs to using humans as guinea pigs
1/1	Sadly my Mom is kinda antivax
1/-1	Sadly, Conspiracy Theories destroys their efforts
1/1	Sadly, my neighbor's mother succumbed to the virus yesterday. She was in a nursing home and tested positive three days before she was scheduled to receive the vaccine. I can't imagine being that close to the "finish line" after enduring this nightmare without being able to see your family for nearly a year, and then it ending this way. It's just cruel. We need to speed up vaccinations NOW.
0/0	Sadly, people are actually dumb enough to take this.
0/0/0/0	Same company that didn't say anything about their deadly powder ohhh that company no thanks lol
1/1	Same in North Brooklyn/Greenpoint. Trying to find local, nearby available vaccine location for elderly parents
0/0	Same issue across the Nordic countries as well. I’m Canadian but my Finnish girlfriend was explaining this to me not long ago. Hearing that makes me hesitant to trust rushed vaccines...
0/0	Same old,same old...all I hear is umm,umm. And they still have no clue that it will work.. go get ur shots , I'll wait a few more years and stick to my shot of tequila
0/-1	Same propaganda story every day for months. You guys are doing a bang up job
1/1	Same, allergic to Penicillin so I will ask if that would be an issue, if so another vaccine may be for me. this is one vaccine so hopefully another may be "safe" for those who are allergic.
1/1	Save the world and trust the vaccine.
1/-1	Saw a misleading headline that said someone got Covid despite being vaccinated. The vaccine is not a miracle drug. I’m no MD, but my understanding is after inoculation, hopefully you won’t die if you contract C19.
1/1	Say it louder: WE NEED VACCINE!
0/0	Say no to the vaccines
0/0	Say no, My body, my decision.
0/0	Saying no to the coronavirus vaccine
0/0	Says thousands will receive a mark unknowingly.......friend of mine pointed this out and it’s scary stuff. As this might be it.
0/0	Scam Alert!
0/0	Scamdemic, euthanasia vaccine !
1/-1	Scary how hundreds of anti-vaxxers have already come and downvoted this video. Smdh.
1/1	Science !! I’m ready for this vaccine.
1/1	Science FIRST 
0/-1	Science can't make you immortal, just saying.
1/0	Science for the mic-drop. Can you believe they made those first vaccines in just 9 months? Just a bit longer, keep masking properly, keep isolating, don't let up and we are almost there.
0/0	Science gets it wrong all the time dude, people are hesitant to blindly trust something with unproven long term complications when it’s their life on the line, people are allowed to be skeptical, you don’t have any high ground over them
0/-1	Science has failed before, more importantly humans make mistakes and have failed before.
1/1	Science has shown vaccines to be effective.
1/1	Science is amazing! So many emotions as I got the second dose. Proud to be fully vaccinated!
1/1	Science is beautiful! #COVID19Vaccine
1/1	Science isn't a belief and vaccines have been studied extensively.
1/1	Science wins in the long run. You better think for yourself and get vaccinated people!
1/1	Scientific consensus supports vaccines.
0/0	Scientists fail to find vaccines for aids and cancer but create a high tech advanced c19 vaccine in a short timespan of months. Something's fishy.
1/1	Scientists have been researching Covid for years. They know what they are doing.
0/0	Screw getting this vaccine
0/0	Screw the Vaccine. My body my choice. Plandemic.
1/1	Second Pfizer shot yesterday. As advertised, not as easy as the first but glad it is done. The aches, pains and other side effects are worth it in my mind. Take your advice from medical professionals, not politicians. We all play a role. Happy to be a lab rat if it helps.
1/1	Second dose complete! Can I PLEASE travel now!??
1/1	Second dose of #COVID19Vaccine done! Vaccines are safe, effective and the key to ending this pandemic
1/1	Second dose of vaccine done. Wearing green for hope that this pass soon
1/1	Second dose today! I cried tears of joy with my first because it was the first time in 9 months that I had hope.
1/1/1	Second dose, received! #COVID19 #vaccine #pandemic
0/-1	Second shot is making people sick!
1/-1	Second vaccination hub opening in Shropshire this week; so grateful to be part of this project! I’m humbled by the dedication of the team!
1/1	Second vaccination of moderna today so far no side affects
1/1	Second, the resulting vaccine works at an almost unprecedented level of effectiveness
1/1	See I feel that anti-vaxxers are putting their own bad experiences and pseudo concerns over their own children
1/1	See, I want the vaccine so that I CAN spend 15 hours in a Target.
0/-1	Seeing this on the news makes me happy. Vaccines should never be mandatory
1/1	Seek medical advice and get vaccinated.
0/0	Seems like a perfect Recipe for "I am legend" disaster.
1/1	Seems like we might be ok
0/-1	Seems like you both are well informed about vaccinations, why not make your own vaccines?
0/0	Seems like your paid off by big pharma...Follow the $$$$$..
0/0	Seems we being used like lab rats...shove your vaccine
1/1	Selling my mom's glasses on Facebook marketplace until she agrees to get the vaccine
0/0	Serious side effect: Enormous thirst for alcoholic drinks in first few days, and then a failure of..
1/1	Seriously I'm actually writing a paper debunking anti-vaxxers, any and all anti-vaxxers please give me REAL reasons why they are so bad.
1/1	Seriously make it so the vaccines go to whoever signs up first... I'm tired of having to listen to Anti-vaccers rhetoric. If they don't want it its fine! There's alot more people who wants it now so they can stop worrying and go back to their usual life.
1/1	Seriously though. If you don’t want a vaccine, go the fuck home. Who the fuck are you to impose your mislead, ill-willed bullshit on everyone else? Sincerely, fuck off.
1/1	Seriously why so many dislikes? Please put in your part to making the world normal again!
1/1	Seriously, I met a nurse in the laundromat recently. He got his first dose of vaccine. He said he just got in the shortest line. Just get vaccinated!
1/1	Seriously, we all need vaccines.
1/1	Seriously. I get so annoyed with those that don’t believe that this is all abnormal. Like the people who believe the covid vaccine will turn them into zombies. Cant we ship them off to Pluto
1/1	Seriously. I’d love nothing more than getting the vaccine this very second. I’ll probably get mine in maybe April if I’m lucky.
1/1	Seriously? Okay. I was vaccinated in a third world country and I didn't die. Good enough
0/0	Shall we call the 30 people who died in Norway as a result of the vaccination minor?
1/-1	Shall we let millions more die? Hmm 🤔
0/0	Shame on all the men and woman who can get on camera and lie to there fellow brothers and sisters about a vaccine that know is extremely harmful. Heartless individuals. Karma will reign supreme
1/1	She doesn't want to inject life saving medicine but she does inject plastic into her face
0	She is absolutely right its poison keep it for the sheep never a pandemic never was we are being controlled!!! Mat hancock literally laughing at everyone says it all
0/-1	She was offered to get it now, while we have to wait till probably late summer or autumn. Her reasoning? She wants to see the potential side effects when others gets first.
0/0	She's a liar there have been many bad side effects no thanks im not taking it
0/-1	She's answering questions with "I think." Do you know? You don't. I don't need my RNA edited.
0/0	She's talking, so she's lying.
0/0	Sheep!! Don’t take the vaccine! It’s all about money! Don’t believe them
1/1	Short answer vaccinate you fucking kid
0/0	Short answer… no. After the roll out and everyone gets one blah blah blah. Then I will consider the REAL risk benefit analysis. There is absolutely no way to make that assessment with all the unknowns in this scenario. Would it be worth it to me PERSONALLY if the risk was rhumatoid arthritis? Perhaps lupus or some other autoimmune disease? That would depend on the percentage of people developing the issues…
0/0	Shot has come out to fast. Whats the long term effects
1/-1	Should I still get it even tho I beat covid already my only symptoms was a mild headache
1/0	Should keep in mind that 80-90% of hospitalizations occur in about 15% of the population. Everyone doesn't need to be vaccinated in order to make a big difference.
0/0	Should never ever be forced or pushed into taking the vaccine. I won't be taking it. Gonna leave the Matrix
1/1	Should we just all stay inside our homes then for a couple more years??? The fans had covid tests and wore masks. Even the doctors say vaccines and herd immunity will do more good than just social distancing foreve
0/0	Should, could, maybe, what kind of science uses these words? Oh its an experimental frankenstein juice, my apologies.
0/0	Shove the covid vaccine where the sun dont shine.
1/1	Show a little respect to those doctors and researchers trying to find the vaccine in less than a year!!!!
0/0	Side Effects "You just might die
0/0	Side Effects: "You just might die" lmao
0/0	Side Effects? Call it what it is, (EFFECTS) What do you expect with a Frankenstein's elixir created in months and tested not at all? You can have mine! ??????????
1/1	Side affects are common with any vaccination whether it be those our kids have as babies or the annual flu vaccine !! The side affects are a good thing in that it proves the vaccine is stimulating your immune system !!!
0/0	Side effect - death. Enough said
0/0/0/0/0	Side effect - death. Enough said.
0/0	Side effects according to studies come after the 2nd dose
0/0	Side effects according to studies come after the 2nd dose of vaccination.
1/1	Side effects are rare and mild. I'm taking the vaccine!
1	Side effects are temporary and minor just like what you would get from a flu shot
0/0	Side effects aren't always an instantaneous thing though. I don' think most people are asking for a 5 year trial or anything, but these things have been tested for what, a few months, at most?
1/-1	Side effects include: may be less likely to die from Covid-19
0/0	Side effects of vaccines can take months or even years to show up, which is probably why it is being tried out on everyone working in the NHS. Showing up after only a day!! This particular vaccine has never been tried on mass human populations. They may hope to hide the side effects on NHS staff but I hope the staff are honest enough to publish serious side effects and especially deaths.
1/1	Side effects so far, sheer joy and gratefulness
1/0	Side effects, you get to live, youre welcome
0/0	Side effects. Will they really show us if there are serious ones? I don't know how true it is but someone was saying that a lady was paralyzed by it. I've been too lazy to look it up to verify it but I honestly don't trust these people to give us 100% truth.
1/1	Sign me up for the vaccine!
1/1	Sign me up! The second I'm allowed to get it I'm gonna be there. I"m gonna make it an event. I'll wear a nice dress. Anything to help stop the spread and end this.
1/1	Sign me up.
1/1	Sign me up. At this rate the vaccine is a far better option than the virus.
0/-1	Similarly, the CDC recommends that people not receive the second dose if they had a severe allergic reaction following the first dose.
0/0	Simple answer to the question posed. Indoctrination and forced compliance.
0	Simple as this, Don’t take it!
0/0	Simple explanation. A group of mad scientists with no souls created the COVID-19 virus and the same, said mad scientists with no souls created the vax. Souless creatures need to stop messing with dna or the outcome will be apocalyptic. GMO's, vaccines, wifi, etc have already caused cancer and auto-immune disease rates to sky-rocket. Thank the Lord I'm closer to my way out than my way in to this crazy world. Good luck with all this crazy stuff. Maybe they should just go back and occupy themselves with "reinventing the wheel". It'd be alot safer.
1/1	Simple: if you chose not to get vaccinated, hospitals are allowed to refuse treating you for COVID-19
0/0	Since it’s not really a vaccine by CDC definition, I think I’ll take a pass
0/0	Since then we now know people do get sever allergic reactions, and many people reported here in the UK that they are still feeling very unwell after 5 days of having the Pfizer vaccine.
1/1	Since we made the vaccine and are testing I think then it’s gonna end soon
0/0	Since we still do not understand genetic Material you are playing with our lives. Stick to the Parts that Trigger.
1/1	Sit back and relax. It will be this time next year until most of us see the vaccine. In meantime wear the mask, social distance, wash your hands, use sanitizer, and be careful too stay safe. God bless.
1/1	Skepticism is good and healthy. Skepticism that persists beyond the point at which a reasonable person would be convinced by presented evidence is called delusion.
1/1	Small price to pay for a great reward. Life! Us lot in our 30s may never get close to be vaccinated.
1/1	Smallpox: Globally eradicated in 1980. Last case in Canada in 1962. History is proof that VACCINES WORK. Let’s send the #COVID19 pandemic to the archives! #COVIDVaccines #VaccinesWork
1/1/1/1	Smart man! We need 70% of the population to be vaccinated in order to stop this pandemic in its tracks. Let’s do this people! Everyone wants to go back to normal!
0/0	Smart people understand how vaccines are developed not within a year of testing.
0/-1	Smells like marketing. Ours is a bit better than yours.
0/-1	Smiling even more now 31 days and the eu is an even bigger shambles no riots in the uk and we have a majority elected government unlike most in the eu. And oh yes we have vaccine the eu trigger article 16 to stop vaccine being smuggled out of the eu but the eu do not have any to smuggle!!!!! Very bright idea thats even better than the dutch trying to sell pork to muslims.
1/1	Smiling so much under the mask 😷 ❤️ #vaccine #AstraZeneca #OxfordVaccine and I want to thank the amazing NHS staff who are making our world a safer place!
0/0	So I just read through alot of comments on this video, and have seen some things said that people took an extreme too. I have never been vaccinated, but I am not anti-vaccine, I am pro-choice. I believe that there needs to be more study on the vaccines that are on the market today. The flu vaccine does not prevent the flu, the covid-19 vaccine is not effective because it does not prevent covid-19. People should choose whether or not they should take a vaccine, it should not be forced upon them. The reason I will never take one is because I know what is in them. And the chemicals are surprisingly deadly, like mercury. I don't care if you guys hate on this comment, I just think that you should try to understand every side of the situation before you cast your opinions. I know people who have been saved by vaccines, and I know people who have lost their children to vaccines. There always two sides and neither side is wrong.
1/1	So I will likely take a vaccine but if I can choose, it will not be the first available and not rDNA based.
0/0	So I'm not anti vaxx, but this is the only vaccine I am not getting. They rushed it. We don't know exactly what will happen
1/1	So Nice
1/1	So a doctor on the new this morning said her second dose in the trial gave her "robust" response. I kind of chuckled at that description. Usually when I get the flu shot, I feel bleh for a few hours, then I'm okay. My temp goes up, but not feverish, I get muscle aches and cold/hot. This time around I was on an immune system "cocktail" for a few weeks. when I got my flu shot I had no reaction except my sinuses seemed to clear up. I wonder if there have been any studies if things like Vitamin B, C, D, zinc, etc might lessen the side effects.
0/-1	So based on this information, given that the vacine is based on the virus and having the whole virus entering the body will have the same effect there would be no point to inject anybody with the vacine that already has had the virus and has antibodies in his/her bloodstream.
1/1	So basically anti vaxxers dont wash their hands since soap only kills 99.9% of germs
1/1	So basically vaccines train your body to become stronger-
0/0	So basically we are the test subjects and if it’s all good than America and the FDA will approve it.
0/1	So boosters for all... in perpetuity. Government is in total control of Medical care!👍
0/0	So by the time you are unlucky enough to get globalist vaccine the mutations will be so powerful that vaccine will be rendered useless.And while they are telling you how bad you want the shot,you know it's bs. Where's the flu?where'd it go? Huh?!?
0/0	So can you explain to me , why did me and family get the flu shot last year. And All of us got so sick we almost ended up in the hospital ? I will Never get the flu shot again or COVID shot ! If it works so well then who ever gets it , shouldn’t worry if me and family don’t get it . Right ?because you will be safe from getting it.
0/0	So effective, Big Pharma needed to be exempt from any liability. 🤓 Now let that sink in...
1/1	So excited to announce that i got the vaccine
1/1	So far 10 million vaccinations and only 40 allergic responses. So pretty good hope!!!
0/0	So far 2.78% of vaccinated persons developed adverse side effects and just after the first jab. The second jab will have a lot worse effects and the long term effects come later. This vaccination is completely unnecessary and in fact outright dangerous. It should be stopped.
1/1/1/1	So far all my grandparents, my mother in law, my step dad, 2 clinically vulnerable friends and my aunt and uncle have had the jab, which now is far more people than I know who’ve had covid. To me that feels like we’re slowly winning.
1/1	So far so good! Maybe a bit extra tired but I’ve had a long day so I probably wouldn’t put it down to the vaccine.
1/1	So far the vaccines seem to provide equally good protection against the UK variant - which emerged in the autumn and has now become the main strain of the virus in circulation.
0/0	So far we have freedom to choose leave me alone never had a flu shot and I won't
1/1	So happy and proud to get my #CovidVaccine!! Thanks to the lovely Thelma, a former midwife, and all the other health professionals - it was super well organised and I am grateful!
1/1	So happy and proud to get my CovidVaccine!! Thanks to the lovely Thelma, a former midwife, and all the other health professionals - it was super well organised and I am grateful!
0/0	So happy they decided to rush out a largely unpredictable vaccine. Oh, and the fact that big pharma has no liability if it causes side effects or death. Way to go big brother.  Idiots!!
1/1	So happy to get my first shot of the covid-19 vaccine today, feel blessed.
1/1	So happy to have my first dose ancious to get my second no bad side effects looking forward to saying goodbye to COVID
1/1	So happy to see people getting vaccines. I will get the vaccine ASAP
1/1/1	So happy we can get more to the folks who need them. Well done.
1/-1	So how long until the average person can get this vaccine?
0/0	So if the vaccine only blocks symptoms, it sounds like it is just creating more asymptomatic spreaders of the virus rather than stopping it. I don't think you can call that a vaccine...a vector maybe..
0/0	So if this can be done in 10 months let get the cure for cancer by next week
0/0	So if we are doing a risk benefit analysis of getting the vax or contracting it naturally and my risk is very low of either dying or having permanent damage.... Then why am I getting this vax again?
1/1	So implausible. I believe you could call me at any time of the day or night offering a vaccine and I'd be there in ten minutes
1/-1	So instead of a simulated attack, our own cells create the effect and the immune system attacks that and remembers it? Interesting
1/1	So it’s basically theory vs scientifically proved medicine
0/1	So like the ps5. Everyone wants it. Nobody can get it. If you’re rich then u got it last month.
1/1	So many annecdotes.... so little evidence
1/1	So many emotions today while waiting and receiving my first covid vaccine! I chose faith over fear and hope for a better future
1/1	So many more people will die by not taking it.. Rip to them.
0/0	So many people already died or got serious side effects from this "total, safe" vaccine with no longterm studies aswell i think i rather take the cance of 99,85% of surviving corona :)
0/1	So many people in these comments calling bullshit. So, where's your evidence that they're lying? Where is your evidence that doesn't come from companies that would benefit from lying? Companies that don't make money from the vaccines. How many of those say this is a lie? People accept things blindly, but if anyone here can accurately give me a website or a book or a company that has the criteria above, and is reliable, I will join the 'This is bullshit' side in a heartbeat.
1/1	So many people on here make it seem like vaccines are the worst thing in the world where people are literally making these vaccines to save lives. I'm all for the freedom of speech and ideas, but a bunch of y'all are stupid.
1/-1	So much fear around this vaccine and people firm on how they believe it works
0/0	So much for getting vaccine!! Vaccine is not effective against new variant!! Do you'll just be going it again!!
1/0	So much misinformation & anti-vaxxers out there. People don’t understand science or medicine. But health workers refusing is absurd as employers can demand it for the safety of patients.
1/1	So much negative feedback in these replies. I'm assuming those replying haven't lost anyone close to them to this virus. Happy to know.
1/1	So much negativity here as per Usual. We all should feel so grateful to the scientists ...
0/0/0/0/0	So my take on this, it's experimental and dangerous
1/1	So national lockdown for January, hold schools for two weeks so we can focus and push hard on a vaccination program
0/-1	So next year they'll say we need another one because like the flu it mutates.
1/1	So overjoyed that my Mum has now been vaccinated!
1/1	So pleased to be getting the vaccine
1/1	So pleased to hear Mum and Dad have their #vaccination tomorrow. #COVID19 has prevented seeing them for so long. Christmas felt especially hard as it did for so many of us. Shortly after Xmas I received this note in the post. It’s great to finally have hope of meeting again soon.
0/1	So proud of my fellow thinkers and the vaxxed team.
1/1	So proud of my grandpa. Today he got the first round of his
1/1	So proud of my grandpa. Today he got the first round of his #CovidVaccine
1/1	So proud to support the COVID-19 vaccination role out at Elland Road today. So exciting to be part of something so positive
0/0	So really the rest can wait for 2 years when the clinical trials are over...to be safe. Let's wait for the Guinea pigs results
0	So sad you are forcing our troops to take this sham of a vaccination
1/0	So safe, definitely won't harm you. ;)
1/-1	So since your body requires the vaccine to produce the proteins, and this whole process is patented.
0/-1	So taking that vaccine so I can leave this world
1/1	So thankful that I was able to get my first vaccine today! Science at its best!
1/1	So thankful to receive my first Covid-19 vaccine
1/1	So the anti vax people want to die rather than being alive
0/0	So the symptoms are the same as covid and the vaccination does not protect you?! You guys are a joke!
0/0	So the vaccines targets the spike protein in the virus. Yet the Spike protein is what is mutating aggressively in these new Variants. Uh oh
0/0	So they can come up with a vaccine for covid yet still can’t cure cancer. How about telling us what the long term side effects are u can’t cause u haven’t given it enough time. They want to give the elderly it first so they don’t have to pay them a pension n kill them off
0/0	So they plan killing off more Americans with this shot that has not been through enough time and trials
0/0	So they’re admitting they have no idea what they’re giving these people.
0/0	So they’re still collecting and analysing data. I thought all the relevant studies would have been conducted before mass vaccinating. What other findings may be discovered in future studies? I certainly won’t be a lab rat....
0/0	So we DOO have an immune system that can heal us without introducing unstable vaccines with little research and no long term cause information.
1/0	So we apparently know nothing about this virus yet weve managed to develeop a "vaccine" in 9 months
0/1	So we are guinea pigs? "take this stuff. It won't get you sick but you may get people sick". WT???" If the vaccine neutralized the virus in a person, how can it spread? By political magic?
1/1	So we don't trust the government and we don't trust big multinational companies. I get that. But when did we stop trusting doctors
0/0	So we get the vaccine but we can still get C-19, so we have to keep wearing masks and distancing! And we might have fever and muscle aches for 24-48 hours. Wow! Where can I sign up!!??
0/0	So we get the vaccine but we can still get C-19, so we still have to keep wearing masks and distancing! And we might have fever and muscle aches for 24-48 hours. Wow! Why the vaccine then!!??
1/1	So we need to get the vaccine out double quick with all haste . Use everyone inc volunteers to round everyone up and get it done 24 hours a day . That way we reach herd immunity and total protection in double quick time and then we can all start our new and rewarding lives sooner .....
1/0	So weird the only side effect from the second covid vaccine I’ve had was hearing a strange voice in the night say “microchipping complete”
1/1	So what everyone really needs to think about is do they want to risk getting the ACTUAL disease (which definitely has possible long-term side effects and even death), or getting the vaccine (which has shown very few if any minor side effects, and no major ones, and definitely NO death)? So like, risk lung damage/brain damage/death, or risk something that has harmed no one?
1/0	So when do the rest of us get to be vaccinated? Been waiting long enough. We have an economy to rebuild and they're vaccinating pensioners.
0/0	So when the vaccines start doing damage to the population we should jail the politicians and reporters who endorse it.
0	So when you both take the vaccine come back and give us your input! For the moment, no thank you..!
0/0	So when you both take the vaccine ðŸ’‰ come back and give us your input! For the moment, no thank you..!
0/0	So where does the microchip go
0/0	So where in the submission from Moderna to the FDA do we find a statement that you would use as proof that the vaccine offers verifiable protection against symptoms, infection or transmission from sars-cov-2? Please quote the submission and link to it.
0/-1	So why do you need the vaccine if you have already had the virus and recovered?
0/0	So why doesn't the medical studies show that it prevents infection? And why change the definition of vaccine?
0/0	So why has this still not been approved by the FDA then, yet the world is insisting on jabbing everyone with this?!?!
1/1	So why have we , the over 70 no say the we will take the Astro Zeneca vaccine. I am over 70 and sick of being put in a box. I want any vaccine ASAP. 😡
0/0	So why is the news reporting that people are testing positive for Covid-19 after getting the vaccine?
0/0	So why take it if I can still get the virus makes no sense
0/0/0	So why take the vaccine if it's not helping the virus why should I put that poison in me? I am not taking it it's all about controling humans and money
0/0	So why ya'lls still wearing your masks even after receiving the vaccine though
0/0	So yalk are happy with a vaccine that attaches to your DNA and changes it?
0	So yall want me to get the shot and the gov. Gives it free? And gov. Has their dirty little hands in health care huuuummmm that's like budwiser getting in the car insurance game. NO THANKS!!!!!!
1/-1	So you can’t get it right away?
0/0	So you get this experimental vaccine, you can still get Covid, still pass it to others, and still have to wear a mask and social distance. This also doesn’t highlight the countless individuals who were injured by this vaccine in the short amount of time since it’s rushed emergency approval.
0/0	So you have a chance to die twice :D who wouldn't want that. Update: XXXXXXXXXXXXXXXX Just answered that dudes question lets see if youtube will post it :o
0/-1	So you're going 2 get the vaccine right. I want you to take live on YouTube
0/0	So your body constantly makes the spike.. Your immune system then attacks the spike... Isn't that going to lead to massive autoimmune diseases ???
0/0	So you’re gonna take something that’s 73% effective against a virus that has a 2% fatality rate ?????????? Uhhhhh
1/1	So, Dad’s now had his first dose of the vaccine!!....Mum’s turn tomorrow!!
0/0	So, according to this video (at 6:17) the DNA does get changed.
1/1	So, anyone who knows me knows I am very pro vaccinations. I have decided to lead by example and get vaccinated on Monday for Coronavirus so that I can better take care of my patients and serve my community!
0/0	So, no liability for Pfizer. That is telling you how this vaccine is safe.
0/0	So, we are being used as Guinea pigs.
0/0	So.... the "truth" is, we still have a lot of unanswered questions
0/0	So...Getting the #COVID-19 vaccine... -Doesn't mean you can remove your mask -Doesn't mean you can stop social distancing -Doesn't mean we can end the lockdown -Doesn't make you immune to COVID-19 -Doesn't prevent you from getting COVID-19... So why get it?
0/0	So...the vaccine is safe BUT doesnt protect you from getting covid. How useless!
1/1	Social distancing measures, not the COVID-19 virus itself, have had the biggest negative impact on the economy. We need a vaccine
1/-1	Social distancing will be around until at least mid-2022. Manufacturing & distributing a vaccine to the entire species won’t happen in the next few months. We’ll have to improve communications tech massively to keep everyone socially, emotionally, & psychologically fulfilled.
0/0	Solution? Forget trying to influence your legislators. Boycott all pediatricians! Simple and effective.
1/1	Some anti vaxer said “let me guess your still in school” I said “yeah because I am vaccinated” I can’t wait for their reply
1/1	Some good news, my 95-year-old Grandma got her vaccine today. She said it didn't hurt, but then again Grandma is way tougher than me
1/1	Some measures need to be forced.
0/0	Some more propaganda for your feed.
0/0	Some of us are immune to your lies
0/0	Some of us would like to keep our minds, body’s and souls thank you
0/0	Some of us would like to keep our minds, body’s and souls thank you 💜
1/1	Some of you feel the need to proclaim to the world that you don't want the vaccine. We really don't care. It's better for the world if you don't take it. Survival of the fittest. Bye Felicia.
0/0/0/0	Some people are dying from the vaccine no one reporting
0/0	Some people are still getting COVID-19 after being vaccinated. Don’t trust this vaccine at all
0/0	Some people have died from this vaccine. A lady fainted and died from it
0/0	Some people have seen claims that large numbers of people are getting seriously ill from the vaccine, that the risks of the vaccine aren’t being reported, or that officials know there are long-term risks but are keeping them secret.
1/1	Some people, including me, believe the vaccine may give them an opportunity to live without Covid-19. So... anti-vaxers, mind your own business and leave people to make their own decisions. A bunch of nit wits
0/0	Some recipients have died from the vaccine..and some with certain health issues are discouraged from getting the vaccine
0/0	Some recipients have died from the vaccine..and some with certain health issues are discouraged from getting the vaccine.
0/0	Some recipients have died from the vaccine..and some with certain health issues are discouraged from getting the vaccine. But I guess something is better than nothing...but I think I'll wait a little bit longer.
1/0	Some recipients have died from the vaccine..and some with certain health issues are discouraged from getting the vaccine. But I guess something is better than nothing...but I think I'll wait a little bit longer. 😎
0/0	Some vaccines do help, but a vaccine developed and researched in only a matter of weeks. Surprised you keep promoting the covid vaccine. If you want to be a guinea pig that is your choice, but quit encouraging others to do so.
0/0	Some?? Try 10s of thousands. This is month old news. Not even frontline workers want to be poisoned. Says a lot.
1/1	Somehow antivaxers believe in coincidences, how do they explain that polio is virtually nonexistent in countries with the highest rate of polio vaccine? It’s just that they won’t admit it.
0/0	Someone can have mine.......
0/0	Someone else can have mine I really don’t mind.
0/0/0	Someone else can have mine.
0/0	Someone just died after receiving the vaccine in placer county
0/0	Someone who doesn't want to be injected with an untested drug is not an antivaccine activist. He or she is just a sensible person.
0/0/0	Something big is going to happen soon.. I am not taking that shit ok.
0/-1	Something is NOT RIGHT about this vaccination crap
0/0	Something is not right. They have not seen the data of the side effects but they are advertising the vaccine already.
0/-1	Something tells me this "survey" was asked to about 6 people.
0/0	Something that is safe shouldn’t be mandatory.
1/-1	Sometimes I'm feeling that freedom is a double edge sword.
0/0	Sometimes sooner... so far 23 people died as a consequence of being vaccinated in Norway alone.
1/1	Sometimes vaccines won't protect you, same with eating veggies and excersising everyday won't ensure you live a long, happy life. But it does help.
0/0	Soo......it is a test vaccin....:))) Go to Hell with this vaccin.....
0/0	Soon Zombie Nation to arrive!
1/1	Sooo happy for you.. glad you went with vaccination
1/1	Sorry but at the end of the day these people have 2 choices, have the vaccine and feel slightly unwell for a couple of days, or reject it and risk severe illness or even death. I know what my choice is when my turn comes!!
0/0	Sorry christy, but NO THANKS. You keep it and you take it
0/0/0	Sorry no vaccines here for me and my family not happening were passing on it won't be no side affects here were not taking it 👍
0/0	Sorry that I'm not afraid of something that has a 99% survival rate.
0/0	Sorry this vaccine about a virus that’s still not known enough is complete crap!! The flu vaccine is only 67% after how many years?? With a 98.9% recovery rate I’ll take my chances.
0/0	Sorry to be blunt. All news channels are are full of sensationalist bollocks.
0/0	Sorry you had to take a vaccine for a disease that doesn’t exists. It is a bunch of generic symptoms that can be attributed to any disease that have been given a new name.
0/0	Sorry! I too am in the medical field but will NOT be running out to get this pushed through vaccine. I will wait to see how this all plays out. Too many uncertainties.
0/0	Sorry, but NO THANKS. You keep it and you take it
1/1	Sorry, i wish i could but we’re in Pakistan, where the term “vaccine” regarding COVID doesn’t exist because our govt is waiting for “FREE STUFF” from you and any other country. So if you have any leftovers, please do give it us!
1/1	Sort of, but even if vaccines don't stop infections, they will cut down the amount of time they are replicating. Fewer replications before being cleared greatly reduces the speed of mutations arising.
1/1/1	Sounds like a great vaccine I am excited about it. Since my children have asthma problems.
0/0	Sounds like one is playing the Russian rulet when choosing to take the vaccine
0/0	Sounds more like indoctrination centers!!
0/0/0/0/0	Sounds to me like the beginning of planet of the apes
0/1	Sounds too good to be true this vaccine is a placebo 😂
1/0	Sounds wonderful, the caution comes when we have no data to tell us of the long term effects of the vaccine, I am talking years decades. now if you are elderly it's not a big issue, (how long do you have anyway), but for a young person?? seems risky.
1/1	Spending in the UK has fallen. Vaccines should help the UK economy recover rapidly later this year.
0/-1	Sponsored by the Bill & Melinda Gates Foundation
1/1/-1	Spring lasts until June 19 so I would certainly hope so
1/1	Sputnik, the only way is up ! Nice one John.
0	Standing together. So proud of my fellow thinkers and the vaxxed team.
1/1	Start 24x7 Vaccination Drive like RTPCR tests in all Govt. Hospitals Facility and selected private hospitals to innoculate maximum beneficiaries across States/UTs.
0/1/0	States without mask mandates don't need vaccinations!
1/0	Statistically I00% of people who drink water die
0/-1	Statistics and views on this are fo make people get it? Everyone I have spoken to said there not getting it. This is from all ages.
1/1	Stay protected and vaccinate yourself!
